School,team_id,Year,FR,SO,JR,SR,GR,NONE,MCD
Texas-Arlington,1426,2016,1,5,6,3,0,0,0
Texas-Arlington,1426,2008,2,3,3,3,0,0,0
Texas-Arlington,1426,2017,4,0,6,5,0,0,0
Texas-El Paso,1431,2004,1,5,4,4,0,0,0
Texas-El Paso,1431,2014,6,1,7,3,0,0,0
Texas-El Paso,1431,2003,4,2,3,2,0,0,0
Texas-El Paso,1431,2015,3,2,2,3,0,0,0
Texas-El Paso,1431,2002,4,2,2,5,0,0,0
Texas-El Paso,1431,2016,6,2,3,4,0,0,0
Texas-El Paso,1431,2010,2,1,11,0,0,2,0
Texas-El Paso,1431,2007,4,3,5,1,0,0,0
Texas-El Paso,1431,2011,4,1,1,8,0,0,0
Texas-El Paso,1431,2009,4,7,1,2,0,0,0
Texas-El Paso,1431,2006,3,1,1,8,0,0,0
Texas-El Paso,1431,2012,6,3,4,1,0,0,0
Texas-El Paso,1431,2008,7,0,2,5,0,0,0
Texas-El Paso,1431,2005,3,1,6,3,0,0,0
Texas-El Paso,1431,2013,3,5,1,2,1,0,0
Texas-El Paso,1431,2017,6,4,3,1,0,1,0
Texas-Rio Grande Valley,1410,2003,2,4,3,4,0,0,0
Texas-Rio Grande Valley,1410,2005,6,0,1,7,0,0,0
Texas-Rio Grande Valley,1410,2002,4,2,6,5,0,0,0
Texas-Rio Grande Valley,1410,2014,6,1,3,5,0,0,0
Texas-Rio Grande Valley,1410,2004,0,2,9,3,0,0,0
Texas-Rio Grande Valley,1410,2012,1,3,6,3,0,0,0
Texas-Rio Grande Valley,1410,2015,5,2,3,1,1,0,0
Texas-Rio Grande Valley,1410,2007,0,2,7,4,0,0,0
Texas-Rio Grande Valley,1410,2013,3,1,5,4,0,0,0
Texas-Rio Grande Valley,1410,2009,2,3,6,3,0,0,0
Texas-Rio Grande Valley,1410,2006,2,5,4,1,0,0,0
Texas-Rio Grande Valley,1410,2010,1,2,6,2,0,2,0
Texas-Rio Grande Valley,1410,2008,2,3,2,6,0,0,0
Texas-Rio Grande Valley,1410,2011,4,2,4,3,0,0,0
Texas-Rio Grande Valley,1410,2016,3,3,3,4,0,0,0
Texas-Rio Grande Valley,1410,2017,5,4,7,0,0,0,0
Texas-San Antonio,1427,2008,5,1,4,4,0,0,0
Texas-San Antonio,1427,2014,3,2,2,6,0,0,0
Texas-San Antonio,1427,2013,2,2,6,2,0,0,0
Texas-San Antonio,1427,2010,1,0,3,8,0,0,0
Texas-San Antonio,1427,2015,7,2,2,3,0,0,0
Texas-San Antonio,1427,2007,1,4,6,2,0,0,0
Texas-San Antonio,1427,2016,3,4,5,2,0,0,0
Texas-San Antonio,1427,2006,11,3,5,1,0,0,0
Texas-San Antonio,1427,2005,4,2,3,5,0,0,0
Texas-San Antonio,1427,2003,2,1,4,6,0,0,0
Texas-San Antonio,1427,2004,3,1,5,3,0,0,0
Texas-San Antonio,1427,2011,6,2,5,1,0,0,0
Texas-San Antonio,1427,2009,0,3,8,2,0,0,0
Texas-San Antonio,1427,2002,1,2,6,5,0,0,0
Texas-San Antonio,1427,2012,0,5,3,3,0,0,0
Texas-San Antonio,1427,2017,4,3,4,4,0,0,0
Toledo,1405,2016,6,1,3,1,0,0,0
Toledo,1405,2004,6,3,2,3,0,0,0
Toledo,1405,2010,6,4,2,0,0,0,0
Toledo,1405,2003,4,3,4,2,0,0,0
Toledo,1405,2011,7,1,1,2,0,0,0
Toledo,1405,2002,2,5,2,1,0,0,0
Toledo,1405,2012,4,6,2,0,0,0,0
Toledo,1405,2008,6,0,3,1,0,0,0
Toledo,1405,2009,8,2,0,4,0,0,0
Toledo,1405,2013,2,3,5,2,0,0,0
Toledo,1405,2007,3,3,2,3,0,0,0
Toledo,1405,2014,4,1,3,3,0,0,0
Toledo,1405,2005,3,6,2,2,0,0,0
Toledo,1405,2006,3,3,4,2,0,0,0
Toledo,1405,2015,2,4,2,3,0,0,0
Toledo,1405,2017,2,4,2,4,0,1,0
Towson,1406,2013,4,2,4,1,2,0,0
Towson,1406,2006,2,1,8,2,0,0,0
Towson,1406,2012,6,3,0,3,0,0,0
Towson,1406,2007,2,4,4,6,0,0,0
Towson,1406,2009,1,5,2,6,0,0,0
Towson,1406,2015,3,4,2,2,0,0,0
Towson,1406,2004,5,4,2,1,0,0,0
Towson,1406,2003,5,2,2,3,0,0,0
Towson,1406,2014,6,4,1,4,0,0,0
Towson,1406,2010,2,2,7,2,0,0,0
Towson,1406,2008,2,1,6,3,0,0,0
Towson,1406,2002,3,3,3,3,0,0,0
Towson,1406,2005,1,7,3,2,0,0,0
Towson,1406,2011,2,1,3,2,1,0,0
Towson,1406,2016,2,3,4,2,0,0,0
Towson,1406,2017,3,2,6,1,0,0,0
Troy,1407,2010,0,1,5,5,0,0,0
Troy,1407,2004,2,0,4,4,0,0,0
Troy,1407,2003,0,1,5,4,0,0,0
Troy,1407,2016,4,4,4,1,0,0,0
Troy,1407,2006,2,1,4,4,0,0,0
Troy,1407,2015,5,3,4,1,0,0,0
Troy,1407,2008,0,4,4,4,0,0,0
Troy,1407,2007,2,1,4,4,0,0,0
Troy,1407,2013,2,1,7,3,0,0,0
Troy,1407,2014,4,0,2,6,0,0,0
Troy,1407,2009,0,0,7,4,0,0,0
Troy,1407,2011,0,1,5,5,0,0,0
Troy,1407,2012,1,3,5,2,0,0,0
Troy,1407,2002,1,2,4,3,0,0,0
Troy,1407,2005,0,3,5,5,0,0,0
Troy,1407,2017,1,4,5,3,0,0,0
Tulane,1408,2014,8,1,2,3,0,0,0
Tulane,1408,2009,5,3,3,2,0,0,0
Tulane,1408,2012,6,2,4,2,0,0,0
Tulane,1408,2015,4,6,1,2,0,0,0
Tulane,1408,2008,3,3,2,3,0,0,0
Tulane,1408,2013,4,6,3,3,0,0,0
Tulane,1408,2002,4,5,5,1,0,0,0
Tulane,1408,2004,5,2,2,4,0,0,0
Tulane,1408,2010,4,2,5,3,0,0,0
Tulane,1408,2003,2,3,4,5,0,0,0
Tulane,1408,2007,3,3,3,3,0,0,0
Tulane,1408,2011,4,4,1,5,0,0,0
Tulane,1408,2006,2,3,4,2,0,0,0
Tulane,1408,2016,5,2,3,3,0,0,0
Tulane,1408,2005,5,3,2,3,0,0,0
Tulane,1408,2017,3,8,1,2,0,0,0
Tulsa,1409,2009,5,3,5,2,0,0,0
Tulsa,1409,2006,5,2,2,2,0,0,0
Tulsa,1409,2016,2,0,1,9,0,0,0
Tulsa,1409,2012,4,4,2,4,0,0,0
Tulsa,1409,2004,3,5,2,1,0,0,0
Tulsa,1409,2015,2,2,9,0,0,0,0
Tulsa,1409,2013,7,1,2,3,0,0,0
Tulsa,1409,2014,3,8,1,3,0,0,0
Tulsa,1409,2008,2,5,2,3,0,0,0
Tulsa,1409,2005,2,2,4,4,0,0,0
Tulsa,1409,2003,4,3,1,5,0,0,0
Tulsa,1409,2007,6,3,3,2,0,0,0
Tulsa,1409,2011,5,4,5,3,0,0,0
Tulsa,1409,2002,2,3,5,1,0,0,0
Tulsa,1409,2010,2,3,4,4,0,0,0
Tulsa,1409,2017,5,3,4,2,0,1,0
UC-Davis,1413,2013,4,2,5,2,0,0,0
UC-Davis,1413,2012,3,5,3,3,0,0,0
UC-Davis,1413,2011,4,2,1,4,0,0,0
UC-Davis,1413,2010,5,2,4,1,0,0,0
UC-Davis,1413,2008,3,3,6,0,0,0,0
UC-Davis,1413,2016,3,2,5,1,0,0,0
UC-Davis,1413,2009,1,6,1,5,0,0,0
UC-Davis,1413,2015,1,4,3,4,0,0,0
UC-Davis,1413,2014,4,2,4,2,0,0,0
UC-Davis,1413,2017,2,2,3,5,0,1,0
UC-Irvine,1414,2012,6,1,4,0,0,0,0
UC-Irvine,1414,2004,2,3,2,5,0,0,0
UC-Irvine,1414,2015,1,4,6,3,0,0,0
UC-Irvine,1414,2005,3,2,5,1,0,0,0
UC-Irvine,1414,2014,5,5,3,1,0,0,0
UC-Irvine,1414,2009,6,1,5,2,0,0,0
UC-Irvine,1414,2003,6,2,4,2,0,0,0
UC-Irvine,1414,2008,2,3,5,4,0,0,0
UC-Irvine,1414,2007,5,2,5,2,0,0,0
UC-Irvine,1414,2011,1,3,4,5,0,0,0
UC-Irvine,1414,2016,3,1,4,5,0,0,0
UC-Irvine,1414,2010,3,5,5,2,0,0,0
UC-Irvine,1414,2002,1,5,2,3,0,0,0
UC-Irvine,1414,2006,2,3,3,5,0,0,0
UC-Irvine,1414,2013,4,4,1,4,0,0,0
UC-Irvine,1414,2017,7,3,0,3,0,0,0
UC-Riverside,1415,2013,7,2,3,1,0,0,0
UC-Riverside,1415,2011,1,1,8,1,0,0,0
UC-Riverside,1415,2015,4,0,5,5,0,0,0
UC-Riverside,1415,2012,4,1,2,6,0,0,0
UC-Riverside,1415,2005,1,1,6,3,0,0,0
UC-Riverside,1415,2008,3,3,7,1,0,0,0
UC-Riverside,1415,2007,4,4,4,2,0,0,0
UC-Riverside,1415,2014,1,4,4,3,0,0,0
UC-Riverside,1415,2003,4,2,4,4,0,0,0
UC-Riverside,1415,2016,4,2,4,3,0,0,0
UC-Riverside,1415,2004,0,5,5,4,0,0,0
UC-Riverside,1415,2010,4,2,3,6,0,0,0
UC-Riverside,1415,2006,7,3,1,5,0,0,0
UC-Riverside,1415,2002,4,3,6,2,0,0,0
UC-Riverside,1415,2009,2,1,8,2,0,0,0
UC-Riverside,1415,2017,1,4,4,3,0,0,0
UC-Santa Barbara,1364,2004,2,4,2,5,0,0,0
UC-Santa Barbara,1364,2014,3,7,2,2,0,0,0
UC-Santa Barbara,1364,2005,3,2,5,2,0,0,0
UC-Santa Barbara,1364,2015,3,3,6,2,0,0,0
UC-Santa Barbara,1364,2008,3,3,4,3,0,0,0
UC-Santa Barbara,1364,2006,2,5,1,5,0,0,0
UC-Santa Barbara,1364,2016,7,2,1,6,0,0,0
UC-Santa Barbara,1364,2007,5,3,3,2,0,0,0
UC-Santa Barbara,1364,2013,7,3,3,1,0,0,0
UC-Santa Barbara,1364,2011,3,2,6,3,0,0,0
UC-Santa Barbara,1364,2010,2,6,3,4,0,1,0
UC-Santa Barbara,1364,2009,5,2,3,3,0,0,0
UC-Santa Barbara,1364,2002,2,5,3,3,0,0,0
UC-Santa Barbara,1364,2012,4,2,1,5,0,0,0
UC-Santa Barbara,1364,2003,4,2,4,2,0,0,0
UC-Santa Barbara,1364,2017,6,6,3,1,0,0,0
UCLA,1417,2011,5,3,6,0,0,0,2
UCLA,1417,2008,2,5,7,2,0,0,2
UCLA,1417,2016,3,5,4,1,0,0,3
UCLA,1417,2003,5,5,4,2,0,0,3
UCLA,1417,2014,4,5,2,3,0,0,4
UCLA,1417,2005,5,1,3,4,0,0,2
UCLA,1417,2002,5,2,1,4,0,0,3
UCLA,1417,2012,3,5,4,4,0,0,3
UCLA,1417,2015,4,4,3,2,0,0,4
UCLA,1417,2004,1,5,6,3,0,0,1
UCLA,1417,2013,5,2,6,1,0,0,7
UCLA,1417,2007,4,8,3,0,0,0,2
UCLA,1417,2010,4,6,1,4,0,0,2
UCLA,1417,2009,8,1,5,3,0,0,3
UCLA,1417,2006,7,5,0,4,0,0,3
UCLA,1417,2017,5,1,4,3,0,0,4
University of California,1143,2005,4,6,5,0,0,0,0
University of California,1143,2014,5,3,2,3,0,0,1
University of California,1143,2013,3,3,4,3,0,0,0
University of California,1143,2015,4,4,3,2,0,0,1
University of California,1143,2004,7,5,1,3,0,0,1
University of California,1143,2009,5,2,7,0,0,0,0
University of California,1143,2010,2,5,1,5,0,0,0
University of California,1143,2002,2,5,4,3,0,0,0
University of California,1143,2016,2,5,5,3,0,0,3
University of California,1143,2007,7,1,3,2,0,0,0
University of California,1143,2008,2,9,0,3,0,0,0
University of California,1143,2012,5,5,3,2,0,0,0
University of California,1143,2006,4,4,3,3,0,0,1
University of California,1143,2011,5,3,3,1,0,0,0
University of California,1143,2003,9,2,4,3,0,0,0
University of California,1143,2017,3,2,4,5,0,0,2
Utah,1428,2008,3,4,5,2,0,0,0
Utah,1428,2003,5,1,3,4,0,0,1
Utah,1428,2011,1,3,6,1,0,0,0
Utah,1428,2016,3,4,4,4,0,0,0
Utah,1428,2009,2,2,2,5,0,0,0
Utah,1428,2010,4,4,5,2,0,0,0
Utah,1428,2013,5,3,3,3,1,0,0
Utah,1428,2007,7,3,2,1,0,0,0
Utah,1428,2012,5,2,5,1,0,0,0
Utah,1428,2004,5,4,0,2,0,0,0
Utah,1428,2015,4,2,4,3,0,0,0
Utah,1428,2005,3,3,5,1,0,0,0
Utah,1428,2006,5,2,2,4,0,0,0
Utah,1428,2014,3,4,7,1,0,0,0
Utah,1428,2002,2,4,3,4,0,0,2
Utah,1428,2017,5,3,4,2,0,0,0
Utah State,1429,2011,2,1,3,6,0,0,0
Utah State,1429,2004,0,2,7,4,0,0,0
Utah State,1429,2016,2,3,3,4,0,0,0
Utah State,1429,2014,3,2,3,5,0,0,0
Utah State,1429,2007,0,1,7,3,0,0,0
Utah State,1429,2006,1,2,4,4,0,0,0
Utah State,1429,2015,5,5,3,1,0,0,0
Utah State,1429,2012,4,3,3,3,0,0,0
Utah State,1429,2009,3,5,4,1,0,0,0
Utah State,1429,2013,3,3,6,1,0,0,0
Utah State,1429,2003,2,3,4,4,0,0,0
Utah State,1429,2008,5,1,3,3,0,0,0
Utah State,1429,2010,2,2,7,1,0,0,0
Utah State,1429,2005,1,2,5,6,0,0,0
Utah State,1429,2002,3,4,4,3,0,0,0
Utah State,1429,2017,4,3,2,3,0,0,0
Utah Valley,1430,2012,1,4,2,5,0,0,0
Utah Valley,1430,2011,2,1,5,3,0,0,0
Utah Valley,1430,2010,1,3,6,3,0,0,0
Utah Valley,1430,2015,2,2,6,4,0,0,0
Utah Valley,1430,2016,2,2,5,5,0,0,0
Utah Valley,1430,2014,2,2,3,4,0,0,0
Utah Valley,1430,2013,0,1,6,3,0,0,0
Utah Valley,1430,2017,4,2,4,3,0,0,0
Valparaiso,1434,2010,4,5,3,1,0,0,0
Valparaiso,1434,2013,0,1,3,7,0,0,0
Valparaiso,1434,2003,2,1,2,6,0,0,0
Valparaiso,1434,2012,1,3,7,2,0,0,0
Valparaiso,1434,2015,3,3,2,3,0,0,0
Valparaiso,1434,2009,6,3,0,3,0,0,0
Valparaiso,1434,2006,3,2,2,6,0,0,0
Valparaiso,1434,2014,5,1,1,5,0,0,0
Valparaiso,1434,2008,3,2,3,3,0,0,0
Valparaiso,1434,2007,4,3,3,1,0,0,0
Valparaiso,1434,2002,1,2,7,4,0,0,0
Valparaiso,1434,2004,5,4,1,3,0,0,0
Valparaiso,1434,2011,2,4,3,3,0,0,0
Valparaiso,1434,2016,0,5,4,4,0,0,0
Valparaiso,1434,2005,6,3,4,1,0,0,0
Valparaiso,1434,2017,4,0,4,5,0,0,0
Vanderbilt,1435,2010,1,8,3,2,0,1,0
Vanderbilt,1435,2003,4,5,3,1,0,0,0
Vanderbilt,1435,2011,2,2,7,2,0,0,0
Vanderbilt,1435,2002,5,4,1,3,0,0,0
Vanderbilt,1435,2016,3,5,3,3,0,0,0
Vanderbilt,1435,2004,2,3,3,4,0,0,0
Vanderbilt,1435,2007,4,0,5,3,0,0,0
Vanderbilt,1435,2014,2,3,4,2,0,1,0
Vanderbilt,1435,2009,6,8,2,0,0,0,0
Vanderbilt,1435,2006,0,6,3,2,0,0,0
Vanderbilt,1435,2012,5,2,2,6,0,0,0
Vanderbilt,1435,2005,5,2,2,3,0,0,0
Vanderbilt,1435,2015,6,2,2,3,0,0,0
Vanderbilt,1435,2008,7,2,0,4,0,0,0
Vanderbilt,1435,2013,7,5,2,0,0,0,0
Vanderbilt,1435,2017,3,2,4,2,0,0,0
Vermont,1436,2002,4,2,4,2,0,0,0
Vermont,1436,2004,2,0,6,4,0,0,0
Vermont,1436,2003,0,4,4,2,0,0,0
Vermont,1436,2016,2,5,3,2,0,0,0
Vermont,1436,2005,6,1,0,5,0,0,0
Vermont,1436,2015,7,3,1,2,0,0,0
Vermont,1436,2006,6,5,2,0,0,0,0
Vermont,1436,2013,3,0,6,2,0,0,0
Vermont,1436,2014,4,1,2,6,0,0,0
Vermont,1436,2008,4,2,4,3,0,0,0
Vermont,1436,2007,4,5,3,2,0,0,0
Vermont,1436,2012,3,6,2,2,0,0,0
Vermont,1436,2009,5,3,2,4,0,0,0
Vermont,1436,2011,7,2,2,3,0,0,0
Vermont,1436,2010,3,2,3,3,0,0,0
Vermont,1436,2017,1,2,7,3,0,0,0
Villanova,1437,2012,5,2,5,0,0,0,2
Villanova,1437,2005,1,4,5,2,0,0,1
Villanova,1437,2013,5,3,3,2,0,0,0
Villanova,1437,2015,1,3,5,3,0,0,0
Villanova,1437,2009,0,3,5,4,0,0,2
Villanova,1437,2011,1,5,1,4,0,0,3
Villanova,1437,2007,3,5,0,4,0,0,1
Villanova,1437,2008,6,3,4,0,0,0,2
Villanova,1437,2016,3,1,3,5,0,0,1
Villanova,1437,2006,5,1,4,4,0,0,1
Villanova,1437,2014,3,5,2,3,0,0,0
Villanova,1437,2010,5,1,3,4,0,0,5
Villanova,1437,2003,5,1,3,4,0,0,1
Villanova,1437,2002,2,5,4,2,0,0,0
Villanova,1437,2004,4,6,1,3,0,0,1
Villanova,1437,2017,3,3,3,4,0,0,1
Virginia,1438,2003,3,6,3,3,0,0,1
Virginia,1438,2009,4,4,4,2,0,0,1
Virginia,1438,2006,4,3,4,1,0,0,0
Virginia,1438,2008,5,6,2,4,0,0,0
Virginia,1438,2014,1,8,3,3,0,0,0
Virginia,1438,2012,5,4,3,3,0,0,0
Virginia,1438,2015,4,2,6,3,0,0,0
Virginia,1438,2013,6,2,3,2,0,0,0
Virginia,1438,2005,3,7,2,3,0,0,0
Virginia,1438,2002,5,2,3,3,0,0,0
Virginia,1438,2010,4,3,4,4,0,0,1
Virginia,1438,2004,6,4,3,2,0,0,1
Virginia,1438,2011,6,1,2,3,0,0,0
Virginia,1438,2007,8,2,4,2,0,0,0
Virginia,1438,2016,3,4,2,5,0,0,0
Virginia,1438,2017,3,4,5,2,0,0,1
Virginia Commonwealth,1433,2015,5,5,1,3,0,0,0
Virginia Commonwealth,1433,2006,1,3,4,3,0,0,0
Virginia Commonwealth,1433,2013,2,4,4,2,0,0,0
Virginia Commonwealth,1433,2014,7,1,3,3,0,0,0
Virginia Commonwealth,1433,2008,7,3,1,3,0,0,0
Virginia Commonwealth,1433,2007,4,1,4,3,0,0,0
Virginia Commonwealth,1433,2012,6,3,3,1,0,0,0
Virginia Commonwealth,1433,2009,2,6,2,1,0,0,0
Virginia Commonwealth,1433,2011,3,3,2,4,0,0,0
Virginia Commonwealth,1433,2010,4,3,5,2,0,0,0
Virginia Commonwealth,1433,2002,2,2,7,1,0,0,0
Virginia Commonwealth,1433,2004,4,3,2,3,0,0,0
Virginia Commonwealth,1433,2003,1,3,4,5,0,0,0
Virginia Commonwealth,1433,2016,2,3,6,2,0,0,0
Virginia Commonwealth,1433,2005,3,4,4,2,0,0,0
Virginia Commonwealth,1433,2017,4,1,2,6,0,0,0
Virginia Military Institute,1440,2002,5,5,2,4,0,0,0
Virginia Military Institute,1440,2005,5,5,3,2,0,0,0
Virginia Military Institute,1440,2016,4,3,3,3,0,0,0
Virginia Military Institute,1440,2008,7,2,4,1,0,0,0
Virginia Military Institute,1440,2003,5,5,3,2,0,0,0
Virginia Military Institute,1440,2011,3,3,5,1,0,0,0
Virginia Military Institute,1440,2009,5,5,2,3,0,0,0
Virginia Military Institute,1440,2010,3,6,2,2,0,0,0
Virginia Military Institute,1440,2013,4,3,3,3,0,0,0
Virginia Military Institute,1440,2006,6,3,3,3,0,0,0
Virginia Military Institute,1440,2015,4,5,3,4,0,0,0
Virginia Military Institute,1440,2012,5,3,2,4,0,0,0
Virginia Military Institute,1440,2007,6,4,1,3,0,0,0
Virginia Military Institute,1440,2014,5,3,3,3,0,0,0
Virginia Military Institute,1440,2004,5,2,3,2,0,0,0
Virginia Military Institute,1440,2017,6,4,2,3,0,1,0
Virginia Tech,1439,2016,3,3,6,1,0,0,0
Virginia Tech,1439,2003,6,1,3,3,0,0,0
Virginia Tech,1439,2015,5,1,3,2,0,0,0
Virginia Tech,1439,2004,7,5,0,1,0,0,0
Virginia Tech,1439,2014,3,3,4,2,0,0,0
Virginia Tech,1439,2005,5,5,4,1,0,0,0
Virginia Tech,1439,2013,4,5,2,2,0,0,0
Virginia Tech,1439,2006,3,2,6,3,0,0,0
Virginia Tech,1439,2012,6,3,1,3,0,0,0
Virginia Tech,1439,2007,3,3,1,6,0,0,0
Virginia Tech,1439,2011,2,4,1,7,0,0,0
Virginia Tech,1439,2008,7,3,2,2,0,0,0
Virginia Tech,1439,2002,2,3,5,4,0,0,0
Virginia Tech,1439,2010,5,1,5,2,0,0,0
Virginia Tech,1439,2009,3,6,3,2,0,0,0
Virginia Tech,1439,2017,1,2,4,5,0,0,0
Wagner,1447,2014,2,2,4,4,0,0,0
Wagner,1447,2005,7,3,1,1,0,0,0
Wagner,1447,2002,2,3,5,4,0,0,0
Wagner,1447,2016,1,6,2,4,0,0,0
Wagner,1447,2011,5,3,3,2,0,0,0
Wagner,1447,2008,3,2,4,3,0,0,0
Wagner,1447,2003,4,2,3,3,0,0,0
Wagner,1447,2010,4,4,3,2,0,0,0
Wagner,1447,2009,3,3,2,4,0,0,0
Wagner,1447,2013,3,3,4,2,0,0,0
Wagner,1447,2006,5,3,3,1,0,0,0
Wagner,1447,2004,5,2,2,4,0,0,0
Wagner,1447,2012,3,4,3,2,0,0,0
Wagner,1447,2007,5,4,2,1,0,0,0
Wagner,1447,2015,5,2,4,2,0,0,0
Wagner,1447,2017,3,3,5,3,0,0,0
Wake Forest,1448,2008,3,5,5,0,0,0,0
Wake Forest,1448,2011,5,2,5,2,0,0,0
Wake Forest,1448,2003,6,4,3,2,0,0,1
Wake Forest,1448,2006,7,0,2,5,0,0,1
Wake Forest,1448,2009,6,4,4,3,0,0,1
Wake Forest,1448,2014,2,8,1,1,1,1,0
Wake Forest,1448,2010,2,7,2,6,0,0,1
Wake Forest,1448,2007,6,8,0,2,0,0,0
Wake Forest,1448,2013,9,2,1,2,0,0,0
Wake Forest,1448,2004,4,6,5,1,0,0,2
Wake Forest,1448,2015,6,2,7,3,0,0,0
Wake Forest,1448,2012,4,3,2,5,0,0,0
Wake Forest,1448,2016,5,6,2,4,0,0,0
Wake Forest,1448,2002,3,4,2,6,0,0,0
Wake Forest,1448,2005,2,2,6,4,0,0,2
Wake Forest,1448,2017,4,5,4,2,0,1,0
Washington,1449,2007,5,3,1,2,0,0,2
Washington,1449,2013,2,5,2,3,0,0,1
Washington,1449,2015,4,5,3,2,0,0,1
Washington,1449,2014,3,3,5,3,0,0,1
Washington,1449,2005,1,2,7,4,0,0,0
Washington,1449,2002,7,5,1,2,0,0,0
Washington,1449,2003,6,3,3,1,0,0,0
Washington,1449,2011,3,2,4,3,0,0,1
Washington,1449,2016,8,3,2,1,0,0,0
Washington,1449,2008,3,3,4,2,0,0,1
Washington,1449,2010,3,5,3,1,0,0,1
Washington,1449,2009,4,3,2,3,0,0,1
Washington,1449,2006,3,1,3,5,0,0,1
Washington,1449,2004,3,7,3,1,0,0,0
Washington,1449,2012,7,2,2,2,0,0,1
Washington,1449,2017,5,5,3,1,0,0,1
Washington State,1450,2008,2,1,4,5,0,0,0
Washington State,1450,2002,2,2,5,3,0,0,0
Washington State,1450,2004,3,3,6,3,0,0,0
Washington State,1450,2014,3,3,5,2,0,0,0
Washington State,1450,2005,8,0,1,5,0,0,0
Washington State,1450,2015,3,3,3,3,0,0,0
Washington State,1450,2010,8,7,0,1,0,0,0
Washington State,1450,2012,2,4,3,4,0,0,0
Washington State,1450,2006,8,6,0,1,0,0,0
Washington State,1450,2007,3,6,5,2,0,0,0
Washington State,1450,2013,4,4,3,2,0,0,0
Washington State,1450,2016,2,2,7,2,0,0,0
Washington State,1450,2009,6,3,1,4,0,0,0
Washington State,1450,2011,3,3,8,0,0,0,0
Washington State,1450,2003,1,3,5,5,0,0,0
Washington State,1450,2017,2,3,2,4,0,0,0
Weber State,1451,2016,7,2,3,1,0,0,0
Weber State,1451,2003,1,0,5,6,0,0,0
Weber State,1451,2010,0,3,5,2,0,1,0
Weber State,1451,2009,4,2,4,2,0,0,0
Weber State,1451,2002,0,1,8,2,0,0,0
Weber State,1451,2011,4,2,3,2,0,0,0
Weber State,1451,2008,2,2,5,4,0,0,0
Weber State,1451,2012,3,3,3,2,0,0,0
Weber State,1451,2007,2,3,5,3,0,0,0
Weber State,1451,2013,2,4,4,2,0,0,0
Weber State,1451,2006,2,1,7,3,0,0,1
Weber State,1451,2014,4,1,2,4,0,0,0
Weber State,1451,2005,4,2,5,2,0,0,1
Weber State,1451,2015,4,4,3,1,0,0,0
Weber State,1451,2004,3,2,4,5,0,0,0
Weber State,1451,2017,3,3,2,3,0,0,0
West Virginia,1452,2010,4,4,5,2,0,0,0
West Virginia,1452,2006,6,1,2,5,0,0,0
West Virginia,1452,2011,3,4,2,5,0,0,0
West Virginia,1452,2005,3,1,5,3,0,0,0
West Virginia,1452,2012,8,0,2,2,0,0,0
West Virginia,1452,2004,3,4,4,1,0,0,0
West Virginia,1452,2003,5,3,0,3,0,0,0
West Virginia,1452,2014,4,4,4,0,0,0,0
West Virginia,1452,2009,4,4,5,1,0,0,0
West Virginia,1452,2002,3,6,3,3,0,0,0
West Virginia,1452,2015,3,6,5,2,0,0,0
West Virginia,1452,2013,4,7,1,3,0,0,0
West Virginia,1452,2008,6,4,3,2,0,0,0
West Virginia,1452,2016,3,3,5,3,0,0,0
West Virginia,1452,2007,4,3,2,2,0,0,0
West Virginia,1452,2017,6,1,3,5,0,0,0
Western Carolina,1441,2012,2,7,0,3,0,0,0
Western Carolina,1441,2015,6,0,5,2,0,0,0
Western Carolina,1441,2003,5,2,4,1,0,0,0
Western Carolina,1441,2008,4,4,1,3,0,0,0
Western Carolina,1441,2013,6,2,6,0,0,0,0
Western Carolina,1441,2005,4,1,3,3,0,0,0
Western Carolina,1441,2002,2,3,2,4,0,0,0
Western Carolina,1441,2010,1,3,4,5,0,0,1
Western Carolina,1441,2004,2,4,3,3,0,0,0
Western Carolina,1441,2011,5,1,2,4,0,0,1
Western Carolina,1441,2007,4,1,5,1,0,0,0
Western Carolina,1441,2016,4,5,2,4,0,0,0
Western Carolina,1441,2006,3,4,1,3,0,0,0
Western Carolina,1441,2014,0,5,2,5,0,0,0
Western Carolina,1441,2009,5,3,6,1,0,0,0
Western Carolina,1441,2017,5,4,4,2,0,0,0
Western Illinois,1442,2004,3,1,6,3,0,0,0
Western Illinois,1442,2014,3,3,2,2,0,0,0
Western Illinois,1442,2006,1,4,6,2,0,0,0
Western Illinois,1442,2007,6,2,3,2,0,0,0
Western Illinois,1442,2015,3,3,5,2,0,0,0
Western Illinois,1442,2003,2,2,5,4,0,0,0
Western Illinois,1442,2002,0,4,4,5,0,0,0
Western Illinois,1442,2012,4,2,3,3,0,0,0
Western Illinois,1442,2016,6,3,3,4,0,0,0
Western Illinois,1442,2009,4,4,4,2,0,0,0
Western Illinois,1442,2013,4,1,2,4,0,0,0
Western Illinois,1442,2008,5,1,3,4,0,0,0
Western Illinois,1442,2010,3,3,5,2,0,0,0
Western Illinois,1442,2005,5,5,2,2,0,0,0
Western Illinois,1442,2011,2,4,4,3,0,0,0
Western Illinois,1442,2017,2,7,3,3,0,0,0
Western Kentucky,1443,2013,3,5,4,4,0,0,0
Western Kentucky,1443,2003,4,2,2,5,0,0,0
Western Kentucky,1443,2015,4,3,3,4,0,0,0
Western Kentucky,1443,2005,4,2,3,3,0,0,0
Western Kentucky,1443,2007,2,4,7,2,0,0,0
